No.    年度    開講区分    所属    科目名    成績入力担当    曜日・時限    時間割コード
593    2026    第2クォーター    教養教育院    多言語セミナー２（イタリア語）(副：多言語セミナー２（イタリア語）)    佐藤　良輔    木5    2U103
594    2026    第2クォーター    教養教育院    外国語セミナーＤ（中国語）(副：外国語セミナーＤ（中国語）)    陳　暁    木5    2U632
595    2026    第2クォーター    教養教育院    線形代数入門２    桔梗 宏孝    木5    2U783
596    2026    第2クォーター    教養教育院    線形代数４【再履修】    比嘉　隆二    木5    2U784
597    2026    第3クォーター    教養教育院    多言語セミナー３（イタリア語）(主：多言語セミナー３（イタリア語）)    佐藤　良輔    木5    3G109
598    2026    第3クォーター    教養教育院    グローバルラーニングスキルズ(主：グローバルラーニングスキルズ)    余　玟欣    木5    3G114
599    2026    後期    教養教育院    グローバルリーダーシップ育成基礎演習    黒田 千晴    木5    3U095
600    2026    第3クォーター    教養教育院    地域社会形成基礎論    松下　正和    木5    3U099
601    2026    第3クォーター    教養教育院    データサイエンス概論Ａ    伊藤　真理    木5    3U102
602    2026    第3クォーター    教養教育院    多言語セミナー３（イタリア語）(副：多言語セミナー３（イタリア語）)    佐藤　良輔    木5    3U109
603    2026    第3クォーター    教養教育院    グローバルラーニングスキルズ(副：グローバルラーニングスキルズ)    余　玟欣    木5    3U114
604    2026    第3クォーター    教養教育院    ジェンダーとセクシュアリティＡ    尾曲　美香    木5    3U124
605    2026    第3クォーター    教養教育院    ドイツ語初級ＳＢ３    Bjoern Kasper    木5    3U452
606    2026    第3クォーター    教養教育院    フランス語初級ＳＢ３    Christophe Garrabet    木5    3U522
607    2026    第3クォーター    教養教育院    中国語初級ＳＢ３    陳　暁    木5    3U588
608    2026    第3クォーター    教養教育院    線形代数１【再履修】    山田　智宏    木5    3U790
609    2026    第4クォーター    教養教育院    多言語セミナー４（イタリア語）(主：多言語セミナー４（イタリア語）)    佐藤　良輔    木5    4G101
610    2026    第4クォーター    教養教育院    職業と学び－キャリアデザインを考えるＢ    万年 英之    木5    4U091
611    2026    第4クォーター    教養教育院    データサイエンス概論Ｂ    坂本　尚久    木5    4U094
612    2026    第4クォーター    教養教育院    多言語セミナー４（イタリア語）(副：多言語セミナー４（イタリア語）)    佐藤　良輔    木5    4U101
613    2026    第4クォーター    教養教育院    ジェンダーとセクシュアリティＢ    尾曲　美香    木5    4U111
614    2026    第4クォーター    教養教育院    ドイツ語初級ＳＢ４    Bjoern Kasper    木5    4U452
615    2026    第4クォーター    教養教育院    フランス語初級ＳＢ４    Christophe Garrabet    木5    4U522
616    2026    第4クォーター    教養教育院    中国語初級ＳＢ４    陳　暁    木5    4U588
617    2026    第4クォーター    教養教育院    線形代数２【再履修】    山田　智宏    木5    4U790
＜ 月/ 火/ 水/ 木/ 金/ 土/ 日/ 他/ ＞
ページTOPへ
