No.	年度	開講区分	所属	科目名	成績入力担当	曜日・時限	時間割コード
355	2026	第4クォーター	文学部	社会学演習（b）	佐々木　祐	木4	4L094
356	2026	第3クォーター	文学部	哲学演習（a）	新川　拓哉	木5	3L088
357	2026	後期	文学部	哲学演習	新川　拓哉	木5	3L437
358	2026	後期	文学部	外書講読	新川　拓哉	木5	3L438
359	2026	後期	文学部	国語科教育論Ｂ	勝部　尚樹	木5	3L452
360	2026	第4クォーター	文学部	哲学演習（b）	新川　拓哉	木5	4L088
361	2026	第3クォーター	文学部	高度教養セミナー文学部B（a）	村井　恭子	金1	3L095
362	2026	後期	文学部	人文学基礎・心理学	野口　泰基	金1	3L454
363	2026	後期	文学部	人文学基礎・芸術学	大橋　完太郎	金1	3L455
364	2026	第4クォーター	文学部	高度教養セミナー文学部B（b）	高田 京比子	金1	4L095
365	2026	第3クォーター	文学部	国文学演習（a）	田中　智子	金2	3L096
366	2026	第3クォーター	文学部	イギリス文学演習（a）	奥村　沙矢香	金2	3L097
367	2026	第3クォーター	文学部	東洋史演習（a）	村井　恭子	金2	3L098
368	2026	第3クォーター	文学部	英語学概論（a）	澤田　治	金2	3L099
369	2026	第3クォーター	文学部	英語学演習（a）	Michael D. Smith	金2	3L100
370	2026	第3クォーター	文学部	地誌（a）	大石　太郎	金2	3L101
371	2026	第3クォーター	文学部	地域環境学（a）	大石　太郎	金2	3L102
372	2026	後期	文学部	国文学演習	田中　智子	金2	3L456
373	2026	後期	文学部	イギリス文学演習	奥村　沙矢香	金2	3L457
374	2026	後期	文学部	グローバル人文学専門英語	奥村　沙矢香	金2	3L458
375	2026	後期	文学部	ドイツ文学特殊講義	久山　雄甫	金2	3L459
376	2026	後期	文学部	人文学基礎・フランス文学	中畑　寛之	金2	3L460
377	2026	後期	文学部	人文学基礎・日本史学	吉川　圭太	金2	3L461
378	2026	後期	文学部	東洋史演習	村井　恭子	金2	3L462
379	2026	後期	文学部	西洋古典語（ラテン語）	高田 京比子	金2	3L463
380	2026	後期	文学部	心理統計Ⅰ	行廣 隆次	金2	3L464
381	2026	後期	文学部	言語学特殊講義	澤田　治	金2	3L465
382	2026	後期	文学部	英語学概論	澤田　治	金2	3L466
383	2026	後期	文学部	英語学演習	Michael D. Smith	金2	3L467
384	2026	後期	文学部	地誌	大石　太郎	金2	3L468
385	2026	後期	文学部	地域環境学	大石　太郎	金2	3L469
386	2026	第4クォーター	文学部	国文学演習（b）	田中　智子	金2	4L096
387	2026	第4クォーター	文学部	イギリス文学演習（b）	奥村　沙矢香	金2	4L097
388	2026	第4クォーター	文学部	東洋史演習（b）	村井　恭子	金2	4L098
389	2026	第4クォーター	文学部	英語学概論（b）	澤田　治	金2	4L099
390	2026	第4クォーター	文学部	英語学演習（b）	Michael D. Smith	金2	4L100
391	2026	第4クォーター	文学部	地誌（b）	大石　太郎	金2	4L101
392	2026	第4クォーター	文学部	地域環境学（b）	大石　太郎	金2	4L102
393	2026	第3クォーター	文学部	哲学演習（a）	茶谷　直人	金3	3L103
394	2026	第3クォーター	文学部	漢文学（a）	早川　太基	金3	3L104
395	2026	第3クォーター	文学部	イギリス文学特殊講義（a）	奥村　沙矢香	金3	3L105
396	2026	第3クォーター	文学部	比較文化（a）	奥村　沙矢香	金3	3L106
397	2026	第3クォーター	文学部	日本史演習（a）	吉川　圭太	金3	3L107
398	2026	第3クォーター	文学部	東洋史演習（a）	村井　恭子	金3	3L108
399	2026	第3クォーター	文学部	社会学演習（a）	平井　晶子	金3	3L109
400	2026	第3クォーター	文学部	地理学演習Ⅰ（a）	菊地　真	金3	3L110
401	2026	後期	文学部	外書講読	茶谷　直人	金3	3L470
402	2026	後期	文学部	哲学演習	茶谷　直人	金3	3L471
403	2026	後期	文学部	グローバル人文学専門英語	茶谷　直人	金3	3L472
404	2026	後期	文学部	中国文学特殊講義	早川　太基	金3	3L473
405	2026	後期	文学部	漢文学	早川　太基	金3	3L474
406	2026	後期	文学部	イギリス文学特殊講義	奥村　沙矢香	金3	3L475
407	2026	後期	文学部	比較文化	奥村　沙矢香	金3	3L476
408	2026	後期	文学部	人文学基礎・ドイツ文学	久山　雄甫	金3	3L477
409	2026	後期	文学部	日本史演習	吉川　圭太	金3	3L478
410	2026	後期	文学部	東洋史演習	村井　恭子	金3	3L479
411	2026	後期	文学部	社会学演習	平井　晶子	金3	3L480
412	2026	後期	文学部	美術史調査法	野田　麻美	金3	3L481
413	2026	後期	文学部	人文学基礎・地理学	原口　剛	金3	3L482
414	2026	後期	文学部	地理学演習Ⅰ	菊地　真	金3	3L483
415	2026	第4クォーター	文学部	哲学演習（b）	茶谷　直人	金3	4L103
416	2026	第4クォーター	文学部	漢文学（b）	早川　太基	金3	4L104
417	2026	第4クォーター	文学部	イギリス文学特殊講義（b）	奥村　沙矢香	金3	4L105
418	2026	第4クォーター	文学部	比較文化（b）	奥村　沙矢香	金3	4L106
419	2026	第4クォーター	文学部	日本史演習（b）	吉川　圭太	金3	4L107
420	2026	第4クォーター	文学部	東洋史演習（b）	村井　恭子	金3	4L108
421	2026	第4クォーター	文学部	社会学演習（b）	平井　晶子	金3	4L109
422	2026	第4クォーター	文学部	地理学演習Ⅰ（b）	菊地　真	金3	4L110
423	2026	第3クォーター	文学部	国文学演習（a）	樋口　大祐	金4	3L111
424	2026	第3クォーター	文学部	日本史演習（a）	市澤　哲	金4	3L112
425	2026	第3クォーター	文学部	地理学実習Ⅰ（a）	菊地　真	金4	3L113
426	2026	後期	文学部	国文学演習	樋口　大祐	金4	3L484
427	2026	後期	文学部	ドイツ文学演習	久山　雄甫	金4	3L485
428	2026	後期	文学部	フランス文学演習	中畑　寛之	金4	3L486
429	2026	後期	文学部	日本史演習	市澤 哲	金4	3L487
430	2026	後期	文学部	芸術学演習	大橋　完太郎	金4	3L488
431	2026	後期	文学部	美術史資料演習	野田　麻美	金4	3L489
432	2026	後期	文学部	地理学実習Ⅰ	菊地　真	金4	3L490
433	2026	第4クォーター	文学部	国文学演習（b）	樋口　大祐	金4	4L111
434	2026	第4クォーター	文学部	日本史演習（b）	市澤　哲	金4	4L112
435	2026	第4クォーター	文学部	地理学実習Ⅰ（b）	菊地　真	金4	4L113
436	2026	第3クォーター	文学部	博物館教育論（a）	坂江　渉	集中	3L018
437	2026	第3クォーター	文学部	地理学実習Ⅱ（a）	原口　剛	集中	3L114
438	2026	後期	文学部	博物館教育論	坂江　渉	集中	3L328
439	2026	後期	文学部	中国文学史	陳　佑真	集中	3L491
440	2026	後期	文学部	中国文学特殊講義	陳　佑真	集中	3L492
441	2026	後期	文学部	地域歴史遺産保全活用演習Ｂ	古市　晃	集中	3L493
442	2026	後期	文学部	芸術学特殊講義	小寺　里枝	集中	3L494
443	2026	後期	文学部	メディア創造論	小寺　里枝	集中	3L495
444	2026	後期	文学部	地理学実習Ⅱ	原口　剛	集中	3L496
445	2026	後期	文学部	ＥＳＤ演習Ⅱ（環境人文学）	原口　剛	集中	3L497
446	2026	後期	文学部	グローバル英語力強化演習	近藤　佑樹	集中	3L498
447	2026	後期	文学部	グローバル英語力強化演習I	近藤　佑樹	集中	3L499
448	2026	後期	文学部	グローバル対話力演習	Lyle De Souza	集中	3L500
449	2026	後期	文学部	グローバル・アクティブ・ラーニング	水野　直子	集中	3L920
450	2026	後期	文学部	ｸﾞﾛｰﾊﾞﾙ・ｱｸﾃｨﾌﾞ・ﾗｰﾆﾝｸﾞＡ（高度教養）	水野　直子	集中	3L999
451	2026	後期	文学部	卒業論文（茶谷）	茶谷　直人	集中	3LA01
452	2026	後期	文学部	卒業論文（新川）	新川　拓哉	集中	3LA03
453	2026	後期	文学部	卒業論文（エイムズ）	Jimmy J.Aames	集中	3LA04
454	2026	後期	文学部	卒業論文（中）	中　真生	集中	3LB01
455	2026	後期	文学部	卒業論文（樋口）	樋口　大祐	集中	3LC01
456	2026	後期	文学部	卒業論文（石山）	石山　裕慈	集中	3LC02
457	2026	後期	文学部	卒業論文（梶尾）	梶尾　文武	集中	3LC03
458	2026	後期	文学部	卒業論文（有澤）	有澤　知世	集中	3LC04
459	2026	後期	文学部	卒業論文（池田）	池田　來未	集中	3LC06
460	2026	後期	文学部	卒業論文（田中智子）	田中　智子	集中	3LC07
461	2026	後期	文学部	卒業論文（濱田）	濱田　麻矢	集中	3LD01
462	2026	後期	文学部	卒業論文（早川）	早川　太基	集中	3LD02
463	2026	後期	文学部	卒業論文（山本）	山本 秀行	集中	3LE01
464	2026	後期	文学部	卒業論文（芦津）	芦津　かおり	集中	3LE02
465	2026	後期	文学部	卒業論文（奥村）	奥村　沙矢香	集中	3LE03
466	2026	後期	文学部	卒業論文（平川）	平川　和	集中	3LE04
467	2026	後期	文学部	卒業論文（中畑）	中畑　寛之	集中	3LF01
468	2026	後期	文学部	卒業論文（廣田）	廣田　郷士	集中	3LF02
469	2026	後期	文学部	卒業論文（久山）	久山　雄甫	集中	3LG02
470	2026	後期	文学部	卒業論文（古市）	古市　晃	集中	3LI03
471	2026	後期	文学部	卒業論文（吉川）	吉川　圭太	集中	3LI04
472	2026	後期	文学部	卒業論文（真下）	真下 裕之	集中	3LJ02
473	2026	後期	文学部	卒業論文（伊藤）	伊藤　隆郎	集中	3LJ03
474	2026	後期	文学部	卒業論文（村井）	村井　恭子	集中	3LJ04
475	2026	後期	文学部	卒業論文（髙田）	高田 京比子	集中	3LK01
476	2026	後期	文学部	卒業論文（小山）	小山　啓子	集中	3LK02
477	2026	後期	文学部	卒業論文（藤澤）	藤澤　潤	集中	3LK04
478	2026	後期	文学部	卒業論文（野口）	野口　泰基	集中	3LM02
479	2026	後期	文学部	卒業論文（柳澤）	柳澤　邦昭	集中	3LM03
480	2026	後期	文学部	卒業論文（ターン）	ターン　有加里ジェシカ	集中	3LM04
481	2026	後期	文学部	卒業論文（田中真一）	田中　真一	集中	3LN02
482	2026	後期	文学部	卒業論文（澤田）	澤田　治	集中	3LN03
483	2026	後期	文学部	卒業論文（長坂）	長坂 一郎	集中	3LO01
484	2026	後期	文学部	卒業論文（大橋）	大橋　完太郎	集中	3LO02
485	2026	後期	文学部	卒業論文（白鳥）	白鳥 義彦	集中	3LP01
486	2026	後期	文学部	卒業論文（平井）	平井　晶子	集中	3LP02
487	2026	後期	文学部	卒業論文（佐々木）	佐々木　祐	集中	3LP03
488	2026	後期	文学部	卒業論文（梅村）	梅村　麦生	集中	3LP04
489	2026	後期	文学部	卒業論文（山下）	山下　泰幸	集中	3LP06
490	2026	後期	文学部	卒業論文（宮下）	宮下　規久朗	集中	3LQ01
491	2026	後期	文学部	卒業論文（野田）	野田　麻美	集中	3LQ02
492	2026	後期	文学部	卒業論文（原口）	原口　剛	集中	3LR02
493	2026	後期	文学部	卒業論文（菊地）	菊地　真	集中	3LR03
494	2026	第4クォーター	文学部	博物館教育論（b）	坂江　渉	集中	4L018
495	2026	第4クォーター	文学部	地理学実習Ⅱ（b）	原口　剛	集中	4L114
